phone_brand,phone_model,store,price,currency,price_USD,storage,ram,Launch,Dimensions,Weight,Display_Type,Display_Size,Display_Resolution,OS,NFC,USB,BATTERY,Features_Sensors,Colors,Video,Chipset,CPU,GPU,Year,Foldable,PPI_Density,quantile_10,quantile_50,quantile_90,price_range
apple,Apple iPhone X,Amazon DE,213.85,EUR,231.73,256,3,11/3/2017,143.6 x 70.9 x 7.7 mm (5.65 x 2.79 x 0.30 in),174,"Super Retina OLED, HDR10, Dolby Vision, 625 nits (HBM)",5.8,1125 x 2436,"iOS 11.1.1, up to iOS 16.7.7",1,"Lightning, USB 2.0",2716,"Face ID, accelerometer, gyro, proximity, compass, barometer","Space Gray, Silver","4K@24/30/60fps, 1080p@30/60/120/240fps",Apple A11 Bionic (10 nm),Hexa-core 2.39 GHz (2x Monsoon + 4x Mistral),Apple GPU (three-core graphics),2017,0,458,16.978.300.000.000.000,197.315,22.484.699.999.999.900,high price
apple,Apple iPhone X,Amazon US,162.9,USD,162.9,256,3,11/3/2017,143.6 x 70.9 x 7.7 mm (5.65 x 2.79 x 0.30 in),174,"Super Retina OLED, HDR10, Dolby Vision, 625 nits (HBM)",5.8,1125 x 2436,"iOS 11.1.1, up to iOS 16.7.7",1,"Lightning, USB 2.0",2716,"Face ID, accelerometer, gyro, proximity, compass, barometer","Space Gray, Silver","4K@24/30/60fps, 1080p@30/60/120/240fps",Apple A11 Bionic (10 nm),Hexa-core 2.39 GHz (2x Monsoon + 4x Mistral),Apple GPU (three-core graphics),2017,0,458,16.978.300.000.000.000,197.315,22.484.699.999.999.900,low price
samsung,Samsung Galaxy S9+,Amazon DE,117.84,EUR,127.69,64,6,3/1/2018,158.1 x 73.8 x 8.5 mm (6.22 x 2.91 x 0.33 in),189,"Super AMOLED, HDR10",6.2,1440 x 2960,"Android 8.0 (Oreo), upgradable to Android 10, One UI 2.5",1,USB Type-C 3.1,3500,"Iris scanner, fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2","Midnight Black, Coral Blue, Titanium Gray, Lilac Purple, Burgundy Red, Sunrise Gold, Ice Blue, Polaris Blue","4K@30/60fps, 1080p@30/60/240fps, 720p@960fps, HDR, stereo sound rec., gyro-EIS & OIS (30fps)",Exynos 9810 (10 nm) - EMEA,Octa-core (4x2.7 GHz Mongoose M3 & 4x1.8 GHz Cortex-A55) - EMEA,Mali-G72 MP18 - EMEA,2018,0,529,14.129.600.000.000.000,214.56,311.688,low price
samsung,Samsung Galaxy S9+,Amazon DE,279,EUR,302.32,128,6,3/1/2018,158.1 x 73.8 x 8.5 mm (6.22 x 2.91 x 0.33 in),189,"Super AMOLED, HDR10",6.2,1440 x 2960,"Android 8.0 (Oreo), upgradable to Android 10, One UI 2.5",1,USB Type-C 3.1,3500,"Iris scanner, fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2","Midnight Black, Coral Blue, Titanium Gray, Lilac Purple, Burgundy Red, Sunrise Gold, Ice Blue, Polaris Blue","4K@30/60fps, 1080p@30/60/240fps, 720p@960fps, HDR, stereo sound rec., gyro-EIS & OIS (30fps)",Exynos 9810 (10 nm) - EMEA,Octa-core (4x2.7 GHz Mongoose M3 & 4x1.8 GHz Cortex-A55) - EMEA,Mali-G72 MP18 - EMEA,2018,0,529,14.129.600.000.000.000,214.56,311.688,medium price
samsung,Samsung Galaxy S9+,Amazon DE,309.04,EUR,334.88,256,6,3/1/2018,158.1 x 73.8 x 8.5 mm (6.22 x 2.91 x 0.33 in),189,"Super AMOLED, HDR10",6.2,1440 x 2960,"Android 8.0 (Oreo), upgradable to Android 10, One UI 2.5",1,USB Type-C 3.1,3500,"Iris scanner, fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2","Midnight Black, Coral Blue, Titanium Gray, Lilac Purple, Burgundy Red, Sunrise Gold, Ice Blue, Polaris Blue","4K@30/60fps, 1080p@30/60/240fps, 720p@960fps, HDR, stereo sound rec., gyro-EIS & OIS (30fps)",Exynos 9810 (10 nm) - EMEA,Octa-core (4x2.7 GHz Mongoose M3 & 4x1.8 GHz Cortex-A55) - EMEA,Mali-G72 MP18 - EMEA,2018,0,529,14.129.600.000.000.000,214.56,311.688,high price
samsung,Samsung Galaxy S9+,Amazon US,219.22,USD,219.22,64,6,3/1/2018,158.1 x 73.8 x 8.5 mm (6.22 x 2.91 x 0.33 in),189,"Super AMOLED, HDR10",6.2,1440 x 2960,"Android 8.0 (Oreo), upgradable to Android 10, One UI 2.5",1,USB Type-C 3.1,3500,"Iris scanner, fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2","Midnight Black, Coral Blue, Titanium Gray, Lilac Purple, Burgundy Red, Sunrise Gold, Ice Blue, Polaris Blue","4K@30/60fps, 1080p@30/60/240fps, 720p@960fps, HDR, stereo sound rec., gyro-EIS & OIS (30fps)",Exynos 9810 (10 nm) - EMEA,Octa-core (4x2.7 GHz Mongoose M3 & 4x1.8 GHz Cortex-A55) - EMEA,Mali-G72 MP18 - EMEA,2018,0,529,14.129.600.000.000.000,214.56,311.688,medium price
samsung,Samsung Galaxy S9+,Amazon US,148.44,USD,148.44,128,6,3/1/2018,158.1 x 73.8 x 8.5 mm (6.22 x 2.91 x 0.33 in),189,"Super AMOLED, HDR10",6.2,1440 x 2960,"Android 8.0 (Oreo), upgradable to Android 10, One UI 2.5",1,USB Type-C 3.1,3500,"Iris scanner, fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2","Midnight Black, Coral Blue, Titanium Gray, Lilac Purple, Burgundy Red, Sunrise Gold, Ice Blue, Polaris Blue","4K@30/60fps, 1080p@30/60/240fps, 720p@960fps, HDR, stereo sound rec., gyro-EIS & OIS (30fps)",Exynos 9810 (10 nm) - EMEA,Octa-core (4x2.7 GHz Mongoose M3 & 4x1.8 GHz Cortex-A55) - EMEA,Mali-G72 MP18 - EMEA,2018,0,529,14.129.600.000.000.000,214.56,311.688,medium price
samsung,Samsung Galaxy S9+,Amazon UK,749.99,GBP,975.74,64,6,3/1/2018,158.1 x 73.8 x 8.5 mm (6.22 x 2.91 x 0.33 in),189,"Super AMOLED, HDR10",6.2,1440 x 2960,"Android 8.0 (Oreo), upgradable to Android 10, One UI 2.5",1,USB Type-C 3.1,3500,"Iris scanner, fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2","Midnight Black, Coral Blue, Titanium Gray, Lilac Purple, Burgundy Red, Sunrise Gold, Ice Blue, Polaris Blue","4K@30/60fps, 1080p@30/60/240fps, 720p@960fps, HDR, stereo sound rec., gyro-EIS & OIS (30fps)",Exynos 9810 (10 nm) - EMEA,Octa-core (4x2.7 GHz Mongoose M3 & 4x1.8 GHz Cortex-A55) - EMEA,Mali-G72 MP18 - EMEA,2018,0,529,14.129.600.000.000.000,214.56,311.688,high price
samsung,Samsung Galaxy S9,Amazon DE,133,EUR,144.12,128,4,3/9/2018,147.7 x 68.7 x 8.5 mm (5.81 x 2.70 x 0.33 in),163,"Super AMOLED, HDR10",5.8,1440 x 2960,"Android 8.0 (Oreo), upgradable to Android 10, One UI 2.5",1,USB Type-C 3.1,3000,"Iris scanner, fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2","Midnight Black, Coral Blue, Titanium Gray, Lilac Purple, Burgundy Red, Sunrise Gold, Ice Blue","4K@30/60fps, 1080p@30/60/240fps, 720p@960fps, HDR, stereo sound rec., gyro-EIS & OIS (30fps)",Exynos 9810 (10 nm) - EMEA,Octa-core (4x2.7 GHz Mongoose M3 & 4x1.8 GHz Cortex-A55) - EMEA,Mali-G72 MP18 - EMEA,2018,0,570,14.129.600.000.000.000,214.56,311.688,medium price
samsung,Samsung Galaxy S9,Amazon DE,221.98,EUR,240.54,256,4,3/9/2018,147.7 x 68.7 x 8.5 mm (5.81 x 2.70 x 0.33 in),163,"Super AMOLED, HDR10",5.8,1440 x 2960,"Android 8.0 (Oreo), upgradable to Android 10, One UI 2.5",1,USB Type-C 3.1,3000,"Iris scanner, fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2","Midnight Black, Coral Blue, Titanium Gray, Lilac Purple, Burgundy Red, Sunrise Gold, Ice Blue","4K@30/60fps, 1080p@30/60/240fps, 720p@960fps, HDR, stereo sound rec., gyro-EIS & OIS (30fps)",Exynos 9810 (10 nm) - EMEA,Octa-core (4x2.7 GHz Mongoose M3 & 4x1.8 GHz Cortex-A55) - EMEA,Mali-G72 MP18 - EMEA,2018,0,570,14.129.600.000.000.000,214.56,311.688,medium price
samsung,Samsung Galaxy S9,Amazon US,130,USD,130,128,4,3/9/2018,147.7 x 68.7 x 8.5 mm (5.81 x 2.70 x 0.33 in),163,"Super AMOLED, HDR10",5.8,1440 x 2960,"Android 8.0 (Oreo), upgradable to Android 10, One UI 2.5",1,USB Type-C 3.1,3000,"Iris scanner, fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2","Midnight Black, Coral Blue, Titanium Gray, Lilac Purple, Burgundy Red, Sunrise Gold, Ice Blue","4K@30/60fps, 1080p@30/60/240fps, 720p@960fps, HDR, stereo sound rec., gyro-EIS & OIS (30fps)",Exynos 9810 (10 nm) - EMEA,Octa-core (4x2.7 GHz Mongoose M3 & 4x1.8 GHz Cortex-A55) - EMEA,Mali-G72 MP18 - EMEA,2018,0,570,14.129.600.000.000.000,214.56,311.688,low price
samsung,Samsung Galaxy S9,Amazon UK,98.49,GBP,128.14,128,4,3/9/2018,147.7 x 68.7 x 8.5 mm (5.81 x 2.70 x 0.33 in),163,"Super AMOLED, HDR10",5.8,1440 x 2960,"Android 8.0 (Oreo), upgradable to Android 10, One UI 2.5",1,USB Type-C 3.1,3000,"Iris scanner, fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2","Midnight Black, Coral Blue, Titanium Gray, Lilac Purple, Burgundy Red, Sunrise Gold, Ice Blue","4K@30/60fps, 1080p@30/60/240fps, 720p@960fps, HDR, stereo sound rec., gyro-EIS & OIS (30fps)",Exynos 9810 (10 nm) - EMEA,Octa-core (4x2.7 GHz Mongoose M3 & 4x1.8 GHz Cortex-A55) - EMEA,Mali-G72 MP18 - EMEA,2018,0,570,14.129.600.000.000.000,214.56,311.688,low price
samsung,Samsung Galaxy S9,Amazon UK,309.99,GBP,403.3,256,4,3/9/2018,147.7 x 68.7 x 8.5 mm (5.81 x 2.70 x 0.33 in),163,"Super AMOLED, HDR10",5.8,1440 x 2960,"Android 8.0 (Oreo), upgradable to Android 10, One UI 2.5",1,USB Type-C 3.1,3000,"Iris scanner, fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2","Midnight Black, Coral Blue, Titanium Gray, Lilac Purple, Burgundy Red, Sunrise Gold, Ice Blue","4K@30/60fps, 1080p@30/60/240fps, 720p@960fps, HDR, stereo sound rec., gyro-EIS & OIS (30fps)",Exynos 9810 (10 nm) - EMEA,Octa-core (4x2.7 GHz Mongoose M3 & 4x1.8 GHz Cortex-A55) - EMEA,Mali-G72 MP18 - EMEA,2018,0,570,14.129.600.000.000.000,214.56,311.688,high price
apple,Apple iPhone XS Max,Amazon DE,248.68,EUR,269.47,256,4,9/21/2018,157.5 x 77.4 x 7.7 mm (6.20 x 3.05 x 0.30 in),208,"Super Retina OLED, HDR10, Dolby Vision, 625 nits (HBM)",6.5,1242 x 2688,"iOS 12, upgradable to iOS 18",1,"Lightning, USB 2.0",3174,"Face ID, accelerometer, gyro, proximity, compass, barometer","Space Gray, Silver, Gold","4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",Apple A12 Bionic (7 nm),Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest),Apple GPU (4-core graphics),2018,0,458,14.129.600.000.000.000,214.56,311.688,medium price
apple,Apple iPhone XS Max,Amazon DE,282.29,EUR,305.89,512,4,9/21/2018,157.5 x 77.4 x 7.7 mm (6.20 x 3.05 x 0.30 in),208,"Super Retina OLED, HDR10, Dolby Vision, 625 nits (HBM)",6.5,1242 x 2688,"iOS 12, upgradable to iOS 18",1,"Lightning, USB 2.0",3174,"Face ID, accelerometer, gyro, proximity, compass, barometer","Space Gray, Silver, Gold","4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",Apple A12 Bionic (7 nm),Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest),Apple GPU (4-core graphics),2018,0,458,14.129.600.000.000.000,214.56,311.688,medium price
apple,Apple iPhone XS,Amazon DE,186,EUR,201.55,256,4,9/21/2018,143.6 x 70.9 x 7.7 mm (5.65 x 2.79 x 0.30 in),177,"Super Retina OLED, HDR10, Dolby Vision, 625 nits (HBM)",5.8,1125 x 2436,"iOS 12, upgradable to iOS 18",1,"Lightning, USB 2.0",2658,"Face ID, accelerometer, gyro, proximity, compass, barometer","Space Gray, Silver, Gold","4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",Apple A12 Bionic (7 nm),Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest),Apple GPU (4-core graphics),2018,0,458,14.129.600.000.000.000,214.56,311.688,medium price
apple,Apple iPhone XS,Amazon DE,270,EUR,292.57,512,4,9/21/2018,143.6 x 70.9 x 7.7 mm (5.65 x 2.79 x 0.30 in),177,"Super Retina OLED, HDR10, Dolby Vision, 625 nits (HBM)",5.8,1125 x 2436,"iOS 12, upgradable to iOS 18",1,"Lightning, USB 2.0",2658,"Face ID, accelerometer, gyro, proximity, compass, barometer","Space Gray, Silver, Gold","4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",Apple A12 Bionic (7 nm),Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest),Apple GPU (4-core graphics),2018,0,458,14.129.600.000.000.000,214.56,311.688,medium price
apple,Apple iPhone XS Max,Amazon US,219.28,USD,219.28,256,4,9/21/2018,157.5 x 77.4 x 7.7 mm (6.20 x 3.05 x 0.30 in),208,"Super Retina OLED, HDR10, Dolby Vision, 625 nits (HBM)",6.5,1242 x 2688,"iOS 12, upgradable to iOS 18",1,"Lightning, USB 2.0",3174,"Face ID, accelerometer, gyro, proximity, compass, barometer","Space Gray, Silver, Gold","4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",Apple A12 Bionic (7 nm),Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest),Apple GPU (4-core graphics),2018,0,458,14.129.600.000.000.000,214.56,311.688,medium price
apple,Apple iPhone XS Max,Amazon US,279.49,USD,279.49,512,4,9/21/2018,157.5 x 77.4 x 7.7 mm (6.20 x 3.05 x 0.30 in),208,"Super Retina OLED, HDR10, Dolby Vision, 625 nits (HBM)",6.5,1242 x 2688,"iOS 12, upgradable to iOS 18",1,"Lightning, USB 2.0",3174,"Face ID, accelerometer, gyro, proximity, compass, barometer","Space Gray, Silver, Gold","4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",Apple A12 Bionic (7 nm),Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest),Apple GPU (4-core graphics),2018,0,458,14.129.600.000.000.000,214.56,311.688,medium price
apple,Apple iPhone XS,Amazon US,172.65,USD,172.65,256,4,9/21/2018,143.6 x 70.9 x 7.7 mm (5.65 x 2.79 x 0.30 in),177,"Super Retina OLED, HDR10, Dolby Vision, 625 nits (HBM)",5.8,1125 x 2436,"iOS 12, upgradable to iOS 18",1,"Lightning, USB 2.0",2658,"Face ID, accelerometer, gyro, proximity, compass, barometer","Space Gray, Silver, Gold","4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",Apple A12 Bionic (7 nm),Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest),Apple GPU (4-core graphics),2018,0,458,14.129.600.000.000.000,214.56,311.688,medium price
apple,Apple iPhone XS,Amazon US,193,USD,193,512,4,9/21/2018,143.6 x 70.9 x 7.7 mm (5.65 x 2.79 x 0.30 in),177,"Super Retina OLED, HDR10, Dolby Vision, 625 nits (HBM)",5.8,1125 x 2436,"iOS 12, upgradable to iOS 18",1,"Lightning, USB 2.0",2658,"Face ID, accelerometer, gyro, proximity, compass, barometer","Space Gray, Silver, Gold","4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",Apple A12 Bionic (7 nm),Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest),Apple GPU (4-core graphics),2018,0,458,14.129.600.000.000.000,214.56,311.688,medium price
apple,Apple iPhone XS Max,Amazon UK,154,GBP,200.35,256,4,9/21/2018,157.5 x 77.4 x 7.7 mm (6.20 x 3.05 x 0.30 in),208,"Super Retina OLED, HDR10, Dolby Vision, 625 nits (HBM)",6.5,1242 x 2688,"iOS 12, upgradable to iOS 18",1,"Lightning, USB 2.0",3174,"Face ID, accelerometer, gyro, proximity, compass, barometer","Space Gray, Silver, Gold","4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",Apple A12 Bionic (7 nm),Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest),Apple GPU (4-core graphics),2018,0,458,14.129.600.000.000.000,214.56,311.688,medium price
apple,Apple iPhone XS Max,Amazon UK,197.61,GBP,257.09,512,4,9/21/2018,157.5 x 77.4 x 7.7 mm (6.20 x 3.05 x 0.30 in),208,"Super Retina OLED, HDR10, Dolby Vision, 625 nits (HBM)",6.5,1242 x 2688,"iOS 12, upgradable to iOS 18",1,"Lightning, USB 2.0",3174,"Face ID, accelerometer, gyro, proximity, compass, barometer","Space Gray, Silver, Gold","4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",Apple A12 Bionic (7 nm),Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest),Apple GPU (4-core graphics),2018,0,458,14.129.600.000.000.000,214.56,311.688,medium price
apple,Apple iPhone XS,Amazon UK,147.25,GBP,191.57,256,4,9/21/2018,143.6 x 70.9 x 7.7 mm (5.65 x 2.79 x 0.30 in),177,"Super Retina OLED, HDR10, Dolby Vision, 625 nits (HBM)",5.8,1125 x 2436,"iOS 12, upgradable to iOS 18",1,"Lightning, USB 2.0",2658,"Face ID, accelerometer, gyro, proximity, compass, barometer","Space Gray, Silver, Gold","4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",Apple A12 Bionic (7 nm),Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest),Apple GPU (4-core graphics),2018,0,458,14.129.600.000.000.000,214.56,311.688,medium price
apple,Apple iPhone XS,Amazon UK,207.99,GBP,270.59,512,4,9/21/2018,143.6 x 70.9 x 7.7 mm (5.65 x 2.79 x 0.30 in),177,"Super Retina OLED, HDR10, Dolby Vision, 625 nits (HBM)",5.8,1125 x 2436,"iOS 12, upgradable to iOS 18",1,"Lightning, USB 2.0",2658,"Face ID, accelerometer, gyro, proximity, compass, barometer","Space Gray, Silver, Gold","4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",Apple A12 Bionic (7 nm),Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest),Apple GPU (4-core graphics),2018,0,458,14.129.600.000.000.000,214.56,311.688,medium price
apple,Apple iPhone XR,Amazon DE,198.01,EUR,214.56,128,3,10/26/2018,150.9 x 75.7 x 8.3 mm (5.94 x 2.98 x 0.33 in),194,"Liquid Retina IPS LCD, 625 nits (HBM)",6.1,828 x 1792,"iOS 12, upgradable to iOS 18",1,"Lightning, USB 2.0",2942,"Face ID, accelerometer, gyro, proximity, compass, barometer","Black, Red, Yellow, Blue, Coral, White","4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",Apple A12 Bionic (7 nm),Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest),Apple GPU (4-core graphics),2018,0,326,14.129.600.000.000.000,214.56,311.688,medium price
apple,Apple iPhone XR,Amazon DE,199,EUR,215.64,256,3,10/26/2018,150.9 x 75.7 x 8.3 mm (5.94 x 2.98 x 0.33 in),194,"Liquid Retina IPS LCD, 625 nits (HBM)",6.1,828 x 1792,"iOS 12, upgradable to iOS 18",1,"Lightning, USB 2.0",2942,"Face ID, accelerometer, gyro, proximity, compass, barometer","Black, Red, Yellow, Blue, Coral, White","4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",Apple A12 Bionic (7 nm),Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest),Apple GPU (4-core graphics),2018,0,326,14.129.600.000.000.000,214.56,311.688,medium price
apple,Apple iPhone XR,Amazon US,160,USD,160,128,3,10/26/2018,150.9 x 75.7 x 8.3 mm (5.94 x 2.98 x 0.33 in),194,"Liquid Retina IPS LCD, 625 nits (HBM)",6.1,828 x 1792,"iOS 12, upgradable to iOS 18",1,"Lightning, USB 2.0",2942,"Face ID, accelerometer, gyro, proximity, compass, barometer","Black, Red, Yellow, Blue, Coral, White","4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",Apple A12 Bionic (7 nm),Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest),Apple GPU (4-core graphics),2018,0,326,14.129.600.000.000.000,214.56,311.688,medium price
apple,Apple iPhone XR,Amazon US,187.99,USD,187.99,256,3,10/26/2018,150.9 x 75.7 x 8.3 mm (5.94 x 2.98 x 0.33 in),194,"Liquid Retina IPS LCD, 625 nits (HBM)",6.1,828 x 1792,"iOS 12, upgradable to iOS 18",1,"Lightning, USB 2.0",2942,"Face ID, accelerometer, gyro, proximity, compass, barometer","Black, Red, Yellow, Blue, Coral, White","4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",Apple A12 Bionic (7 nm),Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest),Apple GPU (4-core graphics),2018,0,326,14.129.600.000.000.000,214.56,311.688,medium price
apple,Apple iPhone XR,Amazon UK,142.97,GBP,186,128,3,10/26/2018,150.9 x 75.7 x 8.3 mm (5.94 x 2.98 x 0.33 in),194,"Liquid Retina IPS LCD, 625 nits (HBM)",6.1,828 x 1792,"iOS 12, upgradable to iOS 18",1,"Lightning, USB 2.0",2942,"Face ID, accelerometer, gyro, proximity, compass, barometer","Black, Red, Yellow, Blue, Coral, White","4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",Apple A12 Bionic (7 nm),Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest),Apple GPU (4-core graphics),2018,0,326,14.129.600.000.000.000,214.56,311.688,medium price
apple,Apple iPhone XR,Amazon UK,135,GBP,175.64,256,3,10/26/2018,150.9 x 75.7 x 8.3 mm (5.94 x 2.98 x 0.33 in),194,"Liquid Retina IPS LCD, 625 nits (HBM)",6.1,828 x 1792,"iOS 12, upgradable to iOS 18",1,"Lightning, USB 2.0",2942,"Face ID, accelerometer, gyro, proximity, compass, barometer","Black, Red, Yellow, Blue, Coral, White","4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",Apple A12 Bionic (7 nm),Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest),Apple GPU (4-core graphics),2018,0,326,14.129.600.000.000.000,214.56,311.688,medium price
samsung,Samsung Galaxy S10e,Amazon DE,269.99,EUR,292.56,128,8,3/8/2019,142.2 x 69.9 x 7.9 mm (5.60 x 2.75 x 0.31 in),150,"Dynamic AMOLED, HDR10+",5.8,1080 x 2280,"Android 9.0 (Pie), upgradable to Android 12, One UI 4.1",1,USB Type-C 3.1,3100,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer","Prism White, Prism Black, Prism Green, Prism Blue, Canary Yellow, Flamingo Pink","4K@60fps (no EIS), 4K@30fps, 1080p@30/60/240fps, 720p@960fps, HDR10+, stereo sound rec., gyro-EIS & OIS",Exynos 9820 (8 nm) - EMEA/LATAM,Octa-core (2x2.73 GHz Mongoose M4 & 2x2.31 GHz Cortex-A75 & 4x1.95 GHz Cortex-A55) - EMEA/LATAM,Mali-G76 MP12 - EMEA/LATAM,2019,0,438,130.996,249,4.050.040.000.000.000,medium price
samsung,Samsung Galaxy S10e,Amazon DE,319.99,EUR,346.74,256,8,3/8/2019,142.2 x 69.9 x 7.9 mm (5.60 x 2.75 x 0.31 in),150,"Dynamic AMOLED, HDR10+",5.8,1080 x 2280,"Android 9.0 (Pie), upgradable to Android 12, One UI 4.1",1,USB Type-C 3.1,3100,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer","Prism White, Prism Black, Prism Green, Prism Blue, Canary Yellow, Flamingo Pink","4K@60fps (no EIS), 4K@30fps, 1080p@30/60/240fps, 720p@960fps, HDR10+, stereo sound rec., gyro-EIS & OIS",Exynos 9820 (8 nm) - EMEA/LATAM,Octa-core (2x2.73 GHz Mongoose M4 & 2x2.31 GHz Cortex-A75 & 4x1.95 GHz Cortex-A55) - EMEA/LATAM,Mali-G76 MP12 - EMEA/LATAM,2019,0,438,130.996,249,4.050.040.000.000.000,medium price
samsung,Samsung Galaxy S10,Amazon DE,178.99,EUR,193.95,512,8,3/8/2019,149.9 x 70.4 x 7.8 mm (5.90 x 2.77 x 0.31 in),157,"Dynamic AMOLED, HDR10+",6.1,1440 x 3040,"Android 9.0 (Pie), upgradable to Android 12, One UI 4.1",1,"USB Type-C 3.1, OTG, DisplayPort",3400,"Fingerprint (under display, ultrasonic), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2","Prism White, Prism Black, Prism Green, Prism Blue, Canary Yellow, Flamingo Pink, Cardinal Red, Smoke Blue","4K@60fps (no EIS), 4K@30fps, 1080p@30/60/240fps, 720p@960fps, HDR10+, stereo sound rec., gyro-EIS & OIS",Exynos 9820 (8 nm) - EMEA/LATAM,Octa-core (2x2.73 GHz Mongoose M4 & 2x2.31 GHz Cortex-A75 & 4x1.95 GHz Cortex-A55) - EMEA/LATAM,Mali-G76 MP12 - EMEA/LATAM,2019,0,550,130.996,249,4.050.040.000.000.000,medium price
samsung,Samsung Galaxy S10+,Amazon DE,159.43,EUR,172.76,128,8,3/8/2019,157.6 x 74.1 x 7.8 mm (6.20 x 2.92 x 0.31 in),175,"Dynamic AMOLED, HDR10+",6.4,1440 x 3040,"Android 9.0 (Pie), upgradable to Android 12, One UI 4.1",1,"USB Type-C 3.1, OTG, DisplayPort",4100,"Fingerprint (under display, ultrasonic), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2","Prism White, Prism Black, Prism Green, Prism Blue, Canary Yellow, Flamingo Pink, Ceramic Black, Ceramic White, Cardinal Red, Smoke Blue","4K@60fps (no EIS), 4K@30fps, 1080p@30/60/240fps, 720p@960fps, HDR10+, stereo sound rec., gyro-EIS & OIS",Exynos 9820 (8 nm) - EMEA/LATAM,Octa-core (2x2.73 GHz Mongoose M4 & 2x2.31 GHz Cortex-A75 & 4x1.95 GHz Cortex-A55) - EMEA/LATAM,Mali-G76 MP12 - EMEA/LATAM,2019,0,522,130.996,249,4.050.040.000.000.000,medium price
